id,occasion,city,act,genre,budget
18455,Horeca in de kijker zetten,Turnhout,DJ,Country,600
18455,Horeca in de kijker zetten,Turnhout,Ensemble (e.g. duo or trio),Swing,600
18455,Horeca in de kijker zetten,Turnhout,Solo,Swing,600
18455,Horeca in de kijker zetten,Turnhout,Band,Swing,600
18455,Horeca in de kijker zetten,Turnhout,DJ,Swing,600
18455,Horeca in de kijker zetten,Turnhout,Ensemble (e.g. duo or trio),Reggae,600
18455,Horeca in de kijker zetten,Turnhout,Solo,Reggae,600
18455,Horeca in de kijker zetten,Turnhout,Band,Reggae,600
18455,Horeca in de kijker zetten,Turnhout,DJ,Reggae,600
18455,Horeca in de kijker zetten,Turnhout,Ensemble (e.g. duo or trio),Chanson,600
18455,Horeca in de kijker zetten,Turnhout,Solo,Chanson,600
18455,Horeca in de kijker zetten,Turnhout,Band,Chanson,600
18455,Horeca in de kijker zetten,Turnhout,DJ,Chanson,600
18455,Horeca in de kijker zetten,Turnhout,Ensemble (e.g. duo or trio),Easy Listening,600
18455,Horeca in de kijker zetten,Turnhout,Solo,Easy Listening,600
18455,Horeca in de kijker zetten,Turnhout,Band,Easy Listening,600
18455,Horeca in de kijker zetten,Turnhout,DJ,Easy Listening,600
18455,Horeca in de kijker zetten,Turnhout,Ensemble (e.g. duo or trio),Bossa nova,600
18455,Horeca in de kijker zetten,Turnhout,Solo,Bossa nova,600
18455,Horeca in de kijker zetten,Turnhout,Band,Bossa nova,600
18455,Horeca in de kijker zetten,Turnhout,DJ,Bossa nova,600
18455,Horeca in de kijker zetten,Turnhout,Ensemble (e.g. duo or trio),Flamenco,600
18455,Horeca in de kijker zetten,Turnhout,Solo,Flamenco,600
18455,Horeca in de kijker zetten,Turnhout,Band,Flamenco,600
18455,Horeca in de kijker zetten,Turnhout,DJ,Flamenco,600
18455,Horeca in de kijker zetten,Turnhout,Ensemble (e.g. duo or trio),Tributeband,600
18455,Horeca in de kijker zetten,Turnhout,Solo,Tributeband,600
18455,Horeca in de kijker zetten,Turnhout,Band,Tributeband,600
18455,Horeca in de kijker zetten,Turnhout,DJ,Tributeband,600
18455,Horeca in de kijker zetten,Turnhout,Ensemble (e.g. duo or trio),80s,600
18455,Horeca in de kijker zetten,Turnhout,Solo,80s,600
18455,Horeca in de kijker zetten,Turnhout,Band,80s,600
18455,Horeca in de kijker zetten,Turnhout,DJ,80s,600
18455,Horeca in de kijker zetten,Turnhout,Ensemble (e.g. duo or trio),Nederpop,600
18455,Horeca in de kijker zetten,Turnhout,Solo,Nederpop,600
18455,Horeca in de kijker zetten,Turnhout,Band,Nederpop,600
18455,Horeca in de kijker zetten,Turnhout,DJ,Nederpop,600
18455,Horeca in de kijker zetten,Turnhout,Ensemble (e.g. duo or trio),Romantiek,600
18455,Horeca in de kijker zetten,Turnhout,Solo,Romantiek,600
18455,Horeca in de kijker zetten,Turnhout,Band,Romantiek,600
18455,Horeca in de kijker zetten,Turnhout,DJ,Romantiek,600
18455,Horeca in de kijker zetten,Turnhout,Ensemble (e.g. duo or trio),Chill out,600
18455,Horeca in de kijker zetten,Turnhout,Solo,Chill out,600
18455,Horeca in de kijker zetten,Turnhout,Band,Chill out,600
18455,Horeca in de kijker zetten,Turnhout,DJ,Chill out,600
18455,Horeca in de kijker zetten,Turnhout,Ensemble (e.g. duo or trio),Grunge,600
18455,Horeca in de kijker zetten,Turnhout,Solo,Grunge,600
18455,Horeca in de kijker zetten,Turnhout,Band,Grunge,600
18455,Horeca in de kijker zetten,Turnhout,DJ,Grunge,600
18455,Horeca in de kijker zetten,Turnhout,Ensemble (e.g. duo or trio),90s,600
18455,Horeca in de kijker zetten,Turnhout,Solo,90s,600
18455,Horeca in de kijker zetten,Turnhout,Band,90s,600
18455,Horeca in de kijker zetten,Turnhout,DJ,90s,600
18455,Horeca in de kijker zetten,Turnhout,Ensemble (e.g. duo or trio),A capella,600
18455,Horeca in de kijker zetten,Turnhout,Solo,A capella,600
18455,Horeca in de kijker zetten,Turnhout,Band,A capella,600
18455,Horeca in de kijker zetten,Turnhout,DJ,A capella,600
18455,Horeca in de kijker zetten,Turnhout,Ensemble (e.g. duo or trio),Kleinkunst,600
18455,Horeca in de kijker zetten,Turnhout,Solo,Kleinkunst,600
18455,Horeca in de kijker zetten,Turnhout,Band,Kleinkunst,600
18455,Horeca in de kijker zetten,Turnhout,DJ,Kleinkunst,600
18455,Horeca in de kijker zetten,Turnhout,Ensemble (e.g. duo or trio),Gipsy,600
18455,Horeca in de kijker zetten,Turnhout,Solo,Gipsy,600
18455,Horeca in de kijker zetten,Turnhout,Band,Gipsy,600
18455,Horeca in de kijker zetten,Turnhout,DJ,Gipsy,600
18455,Horeca in de kijker zetten,Turnhout,Ensemble (e.g. duo or trio),Rockabilly,600
18455,Horeca in de kijker zetten,Turnhout,Solo,Rockabilly,600
18455,Horeca in de kijker zetten,Turnhout,Band,Rockabilly,600
18455,Horeca in de kijker zetten,Turnhout,DJ,Rockabilly,600
18455,Horeca in de kijker zetten,Turnhout,Ensemble (e.g. duo or trio),Piano show,600
18455,Horeca in de kijker zetten,Turnhout,Solo,Piano show,600
18455,Horeca in de kijker zetten,Turnhout,Band,Piano show,600
18455,Horeca in de kijker zetten,Turnhout,DJ,Piano show,600
18455,Horeca in de kijker zetten,Turnhout,Ensemble (e.g. duo or trio),Salsa,600
18455,Horeca in de kijker zetten,Turnhout,Solo,Salsa,600
18455,Horeca in de kijker zetten,Turnhout,Band,Salsa,600
18455,Horeca in de kijker zetten,Turnhout,DJ,Salsa,600
18455,Horeca in de kijker zetten,Turnhout,Ensemble (e.g. duo or trio),70s,600
18455,Horeca in de kijker zetten,Turnhout,Solo,70s,600
18455,Horeca in de kijker zetten,Turnhout,Band,70s,600
18455,Horeca in de kijker zetten,Turnhout,DJ,70s,600
18455,Horeca in de kijker zetten,Turnhout,Ensemble (e.g. duo or trio),Muziektheater,600
18455,Horeca in de kijker zetten,Turnhout,Solo,Muziektheater,600
18455,Horeca in de kijker zetten,Turnhout,Band,Muziektheater,600
18455,Horeca in de kijker zetten,Turnhout,DJ,Muziektheater,600
18455,Horeca in de kijker zetten,Turnhout,Ensemble (e.g. duo or trio),Nu-Disco,600
18455,Horeca in de kijker zetten,Turnhout,Solo,Nu-Disco,600
18455,Horeca in de kijker zetten,Turnhout,Band,Nu-Disco,600
18455,Horeca in de kijker zetten,Turnhout,DJ,Nu-Disco,600
18455,Horeca in de kijker zetten,Turnhout,Ensemble (e.g. duo or trio),Ska,600
18455,Horeca in de kijker zetten,Turnhout,Solo,Ska,600
18455,Horeca in de kijker zetten,Turnhout,Band,Ska,600
18455,Horeca in de kijker zetten,Turnhout,DJ,Ska,600
18455,Horeca in de kijker zetten,Turnhout,Ensemble (e.g. duo or trio),Schlager,600
18455,Horeca in de kijker zetten,Turnhout,Solo,Schlager,600
18455,Horeca in de kijker zetten,Turnhout,Band,Schlager,600
18455,Horeca in de kijker zetten,Turnhout,DJ,Schlager,600
18455,Horeca in de kijker zetten,Turnhout,Ensemble (e.g. duo or trio),Levenslied,600
18455,Horeca in de kijker zetten,Turnhout,Solo,Levenslied,600
18455,Horeca in de kijker zetten,Turnhout,Band,Levenslied,600
18455,Horeca in de kijker zetten,Turnhout,DJ,Levenslied,600
18455,Horeca in de kijker zetten,Turnhout,Ensemble (e.g. duo or trio),Britpop,600
18455,Horeca in de kijker zetten,Turnhout,Solo,Britpop,600
18455,Horeca in de kijker zetten,Turnhout,Band,Britpop,600
18455,Horeca in de kijker zetten,Turnhout,DJ,Britpop,600
18455,Horeca in de kijker zetten,Turnhout,Ensemble (e.g. duo or trio),Brass,600
18455,Horeca in de kijker zetten,Turnhout,Solo,Brass,600
18455,Horeca in de kijker zetten,Turnhout,Band,Brass,600
18455,Horeca in de kijker zetten,Turnhout,DJ,Brass,600
18455,Horeca in de kijker zetten,Turnhout,Ensemble (e.g. duo or trio),Gospel,600
18455,Horeca in de kijker zetten,Turnhout,Solo,Gospel,600
18455,Horeca in de kijker zetten,Turnhout,Band,Gospel,600
18455,Horeca in de kijker zetten,Turnhout,DJ,Gospel,600
18455,Horeca in de kijker zetten,Turnhout,Ensemble (e.g. duo or trio),60s,600
18455,Horeca in de kijker zetten,Turnhout,Solo,60s,600
18455,Horeca in de kijker zetten,Turnhout,Band,60s,600
18455,Horeca in de kijker zetten,Turnhout,DJ,60s,600
18455,Horeca in de kijker zetten,Turnhout,Ensemble (e.g. duo or trio),Tango,600
18455,Horeca in de kijker zetten,Turnhout,Solo,Tango,600
18455,Horeca in de kijker zetten,Turnhout,Band,Tango,600
18455,Horeca in de kijker zetten,Turnhout,DJ,Tango,600
18455,Horeca in de kijker zetten,Turnhout,Ensemble (e.g. duo or trio),Samba,600
18455,Horeca in de kijker zetten,Turnhout,Solo,Samba,600
18455,Horeca in de kijker zetten,Turnhout,Band,Samba,600
18455,Horeca in de kijker zetten,Turnhout,DJ,Samba,600
18455,Horeca in de kijker zetten,Turnhout,Ensemble (e.g. duo or trio),Balkan,600
18455,Horeca in de kijker zetten,Turnhout,Solo,Balkan,600
18455,Horeca in de kijker zetten,Turnhout,Band,Balkan,600
18455,Horeca in de kijker zetten,Turnhout,DJ,Balkan,600
18455,Horeca in de kijker zetten,Turnhout,Ensemble (e.g. duo or trio),Bluegrass,600
18455,Horeca in de kijker zetten,Turnhout,Solo,Bluegrass,600
18455,Horeca in de kijker zetten,Turnhout,Band,Bluegrass,600
18455,Horeca in de kijker zetten,Turnhout,DJ,Bluegrass,600
18455,Horeca in de kijker zetten,Turnhout,Ensemble (e.g. duo or trio),Big Band,600
18455,Horeca in de kijker zetten,Turnhout,Solo,Big Band,600
18455,Horeca in de kijker zetten,Turnhout,Band,Big Band,600
18455,Horeca in de kijker zetten,Turnhout,DJ,Big Band,600
18455,Horeca in de kijker zetten,Turnhout,Ensemble (e.g. duo or trio),Cumbia,600
18455,Horeca in de kijker zetten,Turnhout,Solo,Cumbia,600
18455,Horeca in de kijker zetten,Turnhout,Band,Cumbia,600
18455,Horeca in de kijker zetten,Turnhout,DJ,Cumbia,600
18455,Horeca in de kijker zetten,Turnhout,Ensemble (e.g. duo or trio),Komedie,600
18455,Horeca in de kijker zetten,Turnhout,Solo,Komedie,600
18455,Horeca in de kijker zetten,Turnhout,Band,Komedie,600
18455,Horeca in de kijker zetten,Turnhout,DJ,Komedie,600
18455,Horeca in de kijker zetten,Turnhout,Ensemble (e.g. duo or trio),Smartlap,600
18455,Horeca in de kijker zetten,Turnhout,Solo,Smartlap,600
18455,Horeca in de kijker zetten,Turnhout,Band,Smartlap,600
18455,Horeca in de kijker zetten,Turnhout,DJ,Smartlap,600
18455,Horeca in de kijker zetten,Turnhout,Ensemble (e.g. duo or trio),Koor,600
18455,Horeca in de kijker zetten,Turnhout,Solo,Koor,600
18455,Horeca in de kijker zetten,Turnhout,Band,Koor,600
18455,Horeca in de kijker zetten,Turnhout,DJ,Koor,600
18455,Horeca in de kijker zetten,Turnhout,Ensemble (e.g. duo or trio),Merengue,600
18455,Horeca in de kijker zetten,Turnhout,Solo,Merengue,600
18455,Horeca in de kijker zetten,Turnhout,Band,Merengue,600
18455,Horeca in de kijker zetten,Turnhout,DJ,Merengue,600
18455,Horeca in de kijker zetten,Turnhout,Ensemble (e.g. duo or trio),Fanfare,600
18455,Horeca in de kijker zetten,Turnhout,Solo,Fanfare,600
18455,Horeca in de kijker zetten,Turnhout,Band,Fanfare,600
18455,Horeca in de kijker zetten,Turnhout,DJ,Fanfare,600
18455,Horeca in de kijker zetten,Turnhout,Ensemble (e.g. duo or trio),Mariachi,600
18455,Horeca in de kijker zetten,Turnhout,Solo,Mariachi,600
18455,Horeca in de kijker zetten,Turnhout,Band,Mariachi,600
18455,Horeca in de kijker zetten,Turnhout,DJ,Mariachi,600
18455,Horeca in de kijker zetten,Turnhout,Ensemble (e.g. duo or trio),Fado,600
18455,Horeca in de kijker zetten,Turnhout,Solo,Fado,600
18455,Horeca in de kijker zetten,Turnhout,Band,Fado,600
18455,Horeca in de kijker zetten,Turnhout,DJ,Fado,600
18455,Horeca in de kijker zetten,Turnhout,Ensemble (e.g. duo or trio),Western swing,600
18455,Horeca in de kijker zetten,Turnhout,Solo,Western swing,600
18455,Horeca in de kijker zetten,Turnhout,Band,Western swing,600
18455,Horeca in de kijker zetten,Turnhout,DJ,Western swing,600
18455,Horeca in de kijker zetten,Turnhout,Ensemble (e.g. duo or trio),Muzak,600
18455,Horeca in de kijker zetten,Turnhout,Solo,Muzak,600
18455,Horeca in de kijker zetten,Turnhout,Band,Muzak,600
18455,Horeca in de kijker zetten,Turnhout,DJ,Muzak,600
18456,fiesta privada,Vallaodlid ,Ensemble (e.g. duo or trio),Pop,600
18456,fiesta privada,Vallaodlid ,Solo,Pop,600
18456,fiesta privada,Vallaodlid ,DJ,Pop,600
18456,fiesta privada,Vallaodlid ,Ensemble (e.g. duo or trio),Rock,600
18456,fiesta privada,Vallaodlid ,Solo,Rock,600
18456,fiesta privada,Vallaodlid ,DJ,Rock,600
18456,fiesta privada,Vallaodlid ,Ensemble (e.g. duo or trio),Akoestisch,600
18456,fiesta privada,Vallaodlid ,Solo,Akoestisch,600
18456,fiesta privada,Vallaodlid ,DJ,Akoestisch,600
18456,fiesta privada,Vallaodlid ,Ensemble (e.g. duo or trio),Dance,600
18456,fiesta privada,Vallaodlid ,Solo,Dance,600
18456,fiesta privada,Vallaodlid ,DJ,Dance,600
18456,fiesta privada,Vallaodlid ,Ensemble (e.g. duo or trio),Coverband,600
18456,fiesta privada,Vallaodlid ,Solo,Coverband,600
18456,fiesta privada,Vallaodlid ,DJ,Coverband,600
18456,fiesta privada,Vallaodlid ,Ensemble (e.g. duo or trio),Rock 'n Roll,600
18456,fiesta privada,Vallaodlid ,Solo,Rock 'n Roll,600
18456,fiesta privada,Vallaodlid ,DJ,Rock 'n Roll,600
18456,fiesta privada,Vallaodlid ,Ensemble (e.g. duo or trio),Latin,600
18456,fiesta privada,Vallaodlid ,Solo,Latin,600
18456,fiesta privada,Vallaodlid ,DJ,Latin,600
18456,fiesta privada,Vallaodlid ,Ensemble (e.g. duo or trio),Entertainment,600
18456,fiesta privada,Vallaodlid ,Solo,Entertainment,600
18456,fiesta privada,Vallaodlid ,DJ,Entertainment,600
18456,fiesta privada,Vallaodlid ,Ensemble (e.g. duo or trio),Reggaeton,600
18456,fiesta privada,Vallaodlid ,Solo,Reggaeton,600
18456,fiesta privada,Vallaodlid ,DJ,Reggaeton,600
18456,fiesta privada,Vallaodlid ,Ensemble (e.g. duo or trio),90s,600
18456,fiesta privada,Vallaodlid ,Solo,90s,600
18456,fiesta privada,Vallaodlid ,DJ,90s,600
18456,fiesta privada,Vallaodlid ,Ensemble (e.g. duo or trio),Salsa,600
18456,fiesta privada,Vallaodlid ,Solo,Salsa,600
18456,fiesta privada,Vallaodlid ,DJ,Salsa,600
18456,fiesta privada,Vallaodlid ,Ensemble (e.g. duo or trio),70s,600
18456,fiesta privada,Vallaodlid ,Solo,70s,600
18456,fiesta privada,Vallaodlid ,DJ,70s,600
18456,fiesta privada,Vallaodlid ,Ensemble (e.g. duo or trio),60s,600
18456,fiesta privada,Vallaodlid ,Solo,60s,600
18456,fiesta privada,Vallaodlid ,DJ,60s,600
18457,Boda,"Aldea Santillana, Madrid",Band,Pop,800
18458,verjaardag 50 jaar ,Hilversum,DJ,Pop,550
18458,verjaardag 50 jaar ,Hilversum,DJ,Jazz,550
18458,verjaardag 50 jaar ,Hilversum,DJ,Dance,550
18458,verjaardag 50 jaar ,Hilversum,DJ,Allround,550
18459,Fiesta casa ,Oleiros,DJ,Pop,120
18460,60. Geburtstag ,Reinsfeld ,Solo,Dance,280
18460,60. Geburtstag ,Reinsfeld ,Solo,Country,280
18461,Harley treffen,St maartensbrug ,Band,Rock,500
18461,Harley treffen,St maartensbrug ,DJ,Rock,500
18461,Harley treffen,St maartensbrug ,Band,Coverband,500
18461,Harley treffen,St maartensbrug ,DJ,Coverband,500
18461,Harley treffen,St maartensbrug ,Band,Hard Rock,500
18461,Harley treffen,St maartensbrug ,DJ,Hard Rock,500
18461,Harley treffen,St maartensbrug ,Band,Allround,500
18461,Harley treffen,St maartensbrug ,DJ,Allround,500
18461,Harley treffen,St maartensbrug ,Band,Rockabilly,500
18461,Harley treffen,St maartensbrug ,DJ,Rockabilly,500
18462,Zomerfestival/wijkfeest,Enschede,Ensemble (e.g. duo or trio),Pop,750.00
18462,Zomerfestival/wijkfeest,Enschede,Band,Pop,750.00
18462,Zomerfestival/wijkfeest,Enschede,Ensemble (e.g. duo or trio),Rock,750.00
18462,Zomerfestival/wijkfeest,Enschede,Band,Rock,750.00
18462,Zomerfestival/wijkfeest,Enschede,Ensemble (e.g. duo or trio),Akoestisch,750.00
18462,Zomerfestival/wijkfeest,Enschede,Band,Akoestisch,750.00
18462,Zomerfestival/wijkfeest,Enschede,Ensemble (e.g. duo or trio),Coverband,750.00
18462,Zomerfestival/wijkfeest,Enschede,Band,Coverband,750.00
18462,Zomerfestival/wijkfeest,Enschede,Ensemble (e.g. duo or trio),Disco,750.00
18462,Zomerfestival/wijkfeest,Enschede,Band,Disco,750.00
18462,Zomerfestival/wijkfeest,Enschede,Ensemble (e.g. duo or trio),Allround,750.00
18462,Zomerfestival/wijkfeest,Enschede,Band,Allround,750.00
18462,Zomerfestival/wijkfeest,Enschede,Ensemble (e.g. duo or trio),Entertainment,750.00
18462,Zomerfestival/wijkfeest,Enschede,Band,Entertainment,750.00
18462,Zomerfestival/wijkfeest,Enschede,Ensemble (e.g. duo or trio),Country,750.00
18462,Zomerfestival/wijkfeest,Enschede,Band,Country,750.00
18462,Zomerfestival/wijkfeest,Enschede,Ensemble (e.g. duo or trio),Reggae,750.00
18462,Zomerfestival/wijkfeest,Enschede,Band,Reggae,750.00
18462,Zomerfestival/wijkfeest,Enschede,Ensemble (e.g. duo or trio),Easy Listening,750.00
18462,Zomerfestival/wijkfeest,Enschede,Band,Easy Listening,750.00
18462,Zomerfestival/wijkfeest,Enschede,Ensemble (e.g. duo or trio),80s,750.00
18462,Zomerfestival/wijkfeest,Enschede,Band,80s,750.00
18462,Zomerfestival/wijkfeest,Enschede,Ensemble (e.g. duo or trio),90s,750.00
18462,Zomerfestival/wijkfeest,Enschede,Band,90s,750.00
18462,Zomerfestival/wijkfeest,Enschede,Ensemble (e.g. duo or trio),Drum 'n bass,750.00
18462,Zomerfestival/wijkfeest,Enschede,Band,Drum 'n bass,750.00
18462,Zomerfestival/wijkfeest,Enschede,Ensemble (e.g. duo or trio),70s,750.00
18462,Zomerfestival/wijkfeest,Enschede,Band,70s,750.00
18462,Zomerfestival/wijkfeest,Enschede,Ensemble (e.g. duo or trio),Western swing,750.00
18462,Zomerfestival/wijkfeest,Enschede,Band,Western swing,750.00
18463,Sommerfest,Sierksdorf in Ost-Holstein,Ensemble (e.g. duo or trio),Allround,300
18464,Hardloopevenement/ Fun Run,Almere,Ensemble (e.g. duo or trio),Pop,350
18464,Hardloopevenement/ Fun Run,Almere,Band,Pop,350
18464,Hardloopevenement/ Fun Run,Almere,DJ,Pop,350
18464,Hardloopevenement/ Fun Run,Almere,Ensemble (e.g. duo or trio),Rock,350
18464,Hardloopevenement/ Fun Run,Almere,Band,Rock,350
18464,Hardloopevenement/ Fun Run,Almere,DJ,Rock,350
18464,Hardloopevenement/ Fun Run,Almere,Ensemble (e.g. duo or trio),Akoestisch,350
18464,Hardloopevenement/ Fun Run,Almere,Band,Akoestisch,350
18464,Hardloopevenement/ Fun Run,Almere,DJ,Akoestisch,350
18464,Hardloopevenement/ Fun Run,Almere,Ensemble (e.g. duo or trio),Jazz,350
18464,Hardloopevenement/ Fun Run,Almere,Band,Jazz,350
18464,Hardloopevenement/ Fun Run,Almere,DJ,Jazz,350
18464,Hardloopevenement/ Fun Run,Almere,Ensemble (e.g. duo or trio),House,350
18464,Hardloopevenement/ Fun Run,Almere,Band,House,350
18464,Hardloopevenement/ Fun Run,Almere,DJ,House,350
18464,Hardloopevenement/ Fun Run,Almere,Ensemble (e.g. duo or trio),Electronic,350
18464,Hardloopevenement/ Fun Run,Almere,Band,Electronic,350
18464,Hardloopevenement/ Fun Run,Almere,DJ,Electronic,350
18464,Hardloopevenement/ Fun Run,Almere,Ensemble (e.g. duo or trio),Dance,350
18464,Hardloopevenement/ Fun Run,Almere,Band,Dance,350
18464,Hardloopevenement/ Fun Run,Almere,DJ,Dance,350
18464,Hardloopevenement/ Fun Run,Almere,Ensemble (e.g. duo or trio),Hip Hop,350
18464,Hardloopevenement/ Fun Run,Almere,Band,Hip Hop,350
18464,Hardloopevenement/ Fun Run,Almere,DJ,Hip Hop,350
18464,Hardloopevenement/ Fun Run,Almere,Ensemble (e.g. duo or trio),Blues,350
18464,Hardloopevenement/ Fun Run,Almere,Band,Blues,350
18464,Hardloopevenement/ Fun Run,Almere,DJ,Blues,350
18464,Hardloopevenement/ Fun Run,Almere,Ensemble (e.g. duo or trio),Indie Rock,350
18464,Hardloopevenement/ Fun Run,Almere,Band,Indie Rock,350
18464,Hardloopevenement/ Fun Run,Almere,DJ,Indie Rock,350
18464,Hardloopevenement/ Fun Run,Almere,Ensemble (e.g. duo or trio),Folk,350
18464,Hardloopevenement/ Fun Run,Almere,Band,Folk,350
18464,Hardloopevenement/ Fun Run,Almere,DJ,Folk,350
18464,Hardloopevenement/ Fun Run,Almere,Ensemble (e.g. duo or trio),R&B,350
18464,Hardloopevenement/ Fun Run,Almere,Band,R&B,350
18464,Hardloopevenement/ Fun Run,Almere,DJ,R&B,350
18464,Hardloopevenement/ Fun Run,Almere,Ensemble (e.g. duo or trio),Funk,350
18464,Hardloopevenement/ Fun Run,Almere,Band,Funk,350
18464,Hardloopevenement/ Fun Run,Almere,DJ,Funk,350
18464,Hardloopevenement/ Fun Run,Almere,Ensemble (e.g. duo or trio),Rock 'n Roll,350
18464,Hardloopevenement/ Fun Run,Almere,Band,Rock 'n Roll,350
18464,Hardloopevenement/ Fun Run,Almere,DJ,Rock 'n Roll,350
18464,Hardloopevenement/ Fun Run,Almere,Ensemble (e.g. duo or trio),Deep house,350
18464,Hardloopevenement/ Fun Run,Almere,Band,Deep house,350
18464,Hardloopevenement/ Fun Run,Almere,DJ,Deep house,350
18464,Hardloopevenement/ Fun Run,Almere,Ensemble (e.g. duo or trio),Latin,350
18464,Hardloopevenement/ Fun Run,Almere,Band,Latin,350
18464,Hardloopevenement/ Fun Run,Almere,DJ,Latin,350
18464,Hardloopevenement/ Fun Run,Almere,Ensemble (e.g. duo or trio),Disco,350
18464,Hardloopevenement/ Fun Run,Almere,Band,Disco,350
18464,Hardloopevenement/ Fun Run,Almere,DJ,Disco,350
18464,Hardloopevenement/ Fun Run,Almere,Ensemble (e.g. duo or trio),Wereldmuziek,350
18464,Hardloopevenement/ Fun Run,Almere,Band,Wereldmuziek,350
18464,Hardloopevenement/ Fun Run,Almere,DJ,Wereldmuziek,350
18464,Hardloopevenement/ Fun Run,Almere,Ensemble (e.g. duo or trio),Entertainment,350
18464,Hardloopevenement/ Fun Run,Almere,Band,Entertainment,350
18464,Hardloopevenement/ Fun Run,Almere,DJ,Entertainment,350
18464,Hardloopevenement/ Fun Run,Almere,Ensemble (e.g. duo or trio),80s,350
18464,Hardloopevenement/ Fun Run,Almere,Band,80s,350
18464,Hardloopevenement/ Fun Run,Almere,DJ,80s,350
18464,Hardloopevenement/ Fun Run,Almere,Ensemble (e.g. duo or trio),Nederpop,350
18464,Hardloopevenement/ Fun Run,Almere,Band,Nederpop,350
18464,Hardloopevenement/ Fun Run,Almere,DJ,Nederpop,350
18464,Hardloopevenement/ Fun Run,Almere,Ensemble (e.g. duo or trio),90s,350
18464,Hardloopevenement/ Fun Run,Almere,Band,90s,350
18464,Hardloopevenement/ Fun Run,Almere,DJ,90s,350
18464,Hardloopevenement/ Fun Run,Almere,Ensemble (e.g. duo or trio),Drum 'n bass,350
18464,Hardloopevenement/ Fun Run,Almere,Band,Drum 'n bass,350
18464,Hardloopevenement/ Fun Run,Almere,DJ,Drum 'n bass,350
